"ID","Hotel_Name","Location","Review"
"rn511751947","Sabai Beach Restaurant","Patong","This place was great Very reasonably priced and a lovely location on the beach Great for breakfast and lunch Had a lovely cheese toasty for cheap I would definitely recommend "
"rn508929639","Sabai Beach Restaurant","Patong","Since 15 Years I am customer of this restaurant I love the location I like the team the menu and also prices very reasonable The must: Breakfast Feet in the sand dreams"
"rn491627138","Sabai Beach Restaurant","Patong","This is a good spot for a full meal or just a cold beer Or if you have a constant craving for Mango sticky rice like me this little restaurant on the beach is fantastic Everything we tried was better than average to good and More"
"rn489851325","Sabai Beach Restaurant","Patong","Delicious BBQ fish and spicy beef noodle was so good Right on the beach Lovely view delicious food good service "
"rn489576189","Sabai Beach Restaurant","Patong","Well friends who live in Patong Phuket put me onto this restaurant and on first impressions the wife and I were not disappointed We had a table outside overlooking Patong beach at sunset eating fresh seafood and traditional thai dishes When we went to pay More"
"rn488151652","Sabai Beach Restaurant","Patong","The main thing about this restaurant is simply it's excellent location right on the beach in roughly the last batch of eating and drinking places towards the north end of the beach 10 out of 10 for location Sometimes these kinds of places trade More"
"rn486847687","Sabai Beach Restaurant","Patong","Paring is full of seafood places but the strip on the beach has a chill vibe to it Sabai is one of the last places which makes it a bit quieter than the rest If you did end up in Patong not a bad place More"
"rn486719422","Sabai Beach Restaurant","Patong","Typical beachside cafe Great fresh local dishes at a good price They even have white wine by the carafe which isn't too bad And good priced beers You can stroll up directly from the beach or come in through the road side It is bit hard More"
"rn486388939","Sabai Beach Restaurant","Patong","We had spring rolls which we beautiful Chicken & cashew nut was the best I've ever had Chicken garlic and pepper was great too Such a nice spot in the beach great value Id recommend this place"
"rn486064075","Sabai Beach Restaurant","Patong","We had late lunch here as I wanted to sit by the beach We had BBQ squid spicy mixed seafood stir fried bean sprouts and rice The food was delicious although I thought the BBQ squid was a bit chewy (my partner thought it was More"
"rn482760491","Sabai Beach Restaurant","Patong","My wife and I have visited Patong for many years now and we always stay at the Holiday Inn Resort About three years ago we ate at your restaurant after being recommended by friends The food is absolutely amazing and we have never had a More"
"rn479912110","Sabai Beach Restaurant","Patong","I love to have lunch here always order the spring rolls the best Love them The also have a great selection of other Thai food It's my ""go-to"" place on the beach "
"rn478716335","Sabai Beach Restaurant","Patong","We eat Here a lot the prices are excellent and the food is better The tables are so close to the beach you sit in the sand Good Thai options and some fresh seafood crab squid and fish The chilly fish was so good and More"
"rn477698135","Sabai Beach Restaurant","Patong","We loved this place and seemed to go almost everyday of our holiday Great food and great service with reasonable prices Spectacular view right on the beach and you can sit with sand underfoot "
"rn476699916","Sabai Beach Restaurant","Patong","Beautiful place to sit on the beach and relax and have some food and drinks Positioned directly on the beach where you can enjoy food drink and the sunset Reasonable price - especially considering the location Unpretentious restaurant with plastic tables and chairs on the More"
"rn476618630","Sabai Beach Restaurant","Patong","I had authentic Thai noodles for 100baht (approx AU$4) with a great beach view Most of the items on the menu are very reasonably priced (but they are cash only) "
"rn474924610","Sabai Beach Restaurant","Patong","This restaurant is nice but nothing special and the lack of toilet is off-putting the local shared one is grim"
"rn474407804","Sabai Beach Restaurant","Patong","Came here after reading all the review Small restaurant along the Patong beach friendly staffs It offers budget decent food Good choice of food Price ranges around 150-200 bahts "
"rn473542843","Sabai Beach Restaurant","Patong","Best spot right on the beach and food always excellent and very reasonable prices Meals are a good size but Still leaves room for dessert from a street vendor "
"rn473302177","Sabai Beach Restaurant","Patong","My family and I have been in Padong for 8 days and have been to Sabai 3 times; the food is amazing Try the spring rolls and you can't go past the Padtai mixed with red curry beef "
"rn472212037","Sabai Beach Restaurant","Patong","I've eaten here many times and really like the food It's a great beach setting and well priced I can recommend green curry and pad Thai "
"rn471768706","Sabai Beach Restaurant","Patong","We ate her twice on our trip The restaurant has lovely views of the beach good prices and friendly staff I am vegetarian and gluten free the staff where very accomadating to me just asking for the meat dishes( currys stir frys rice) to just More"
"rn470754868","Sabai Beach Restaurant","Patong","If your looking for a beach front resturant with fresh delicious seafood a beautiful day or night at a affordable/cheap price well Sabai is the place for you We ordered fried calamari steamed crab garlic prawns and a side of rice but the food we More"
"rn469277541","Sabai Beach Restaurant","Patong","This restaurant is in a perfect location right on the beach front I would highly recommend visiting this restaurant the food is brilliant for excellent value "
"rn469034057","Sabai Beach Restaurant","Patong","Have dined here a number of times over last few years Good quality tasty food at very reasonable prices Small servings but adequate White wine is surprisingly good also Friendly staff that recognized us from last year :-) will return again "
"rn467445541","Sabai Beach Restaurant","Patong","The restaurant is in a great location The service was ok and the food was very good I had the fried shrimp with garlic and peper and it was very tasty "
"rn467259211","Sabai Beach Restaurant","Patong","This restaurant is situated down on the beach It was a beautiful evening and a chilly breeze was coming in from the sea Everything was there to make it a nice evening I was alone and sat down at a table asking for the menu More"
"rn463901400","Sabai Beach Restaurant","Patong","great place to call in for a snack and a beer or a full lunch or evening meal food was good and priced comparable to other restaurants staff were great and had a great meal and a few beers"
